task,choice,bibkey,paper,r,subject
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23107
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.21057490915758537,23108
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6233440772583708,23109
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23110
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23111
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7873294724943116,23112
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23113
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23114
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.4795812889700755,23115
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.20198746990878136,23116
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.10791666720760995,23117
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23251740560866893,23118
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6293024593265727,23119
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8158440003637224,23120
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3188852937798947,23121
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5181460033473558,23122
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.009579321497585625,23123
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.9490937701170332,23124
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0027027127705514433,23125
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.368861418531742,23126
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23127
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.21108829789794983,23128
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.220741816603113,23129
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.006013216520659626,23130
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.3875738423177972,23131
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4786881330935284,23132
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.42636047905543817,23133
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23134
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.37187885649967933,23135
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7692139397328719,23136
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.19191046276129783,23137
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4358545337663963,23138
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4745117598655634,23139
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.01498405774589628,23140
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.28945022699190304,23141
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4475548745272681,23142
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2083350001531653,23143
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.31227964277146386,23144
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.02873112495755777,23145
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.07330505833262578,23146
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.42555824584094815,23147
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.0943034612946212,23148
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5282044710032642,23149
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.2658303865464404,23150
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9303766088653356,23151
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0755723396432586,23152
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.009902760630939157,23153
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.012130241843406112,23154
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.7288937798026018,23155
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.899768686813768,23156
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.22900962110375986,23157
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6429523888090625,23158
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8527898012194782,23159
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6798949818965048,23160
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.26797714419895785,23161
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3697418225859292,23162
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.14349111336283385,23163
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23164
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.27806172512238847,23165
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4917841913481243,23166
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3921857123658993,23167
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.20533233832335102,23168
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.28665713904658335,23169
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23170
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23171
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.357918056154158,23172
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23173
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3952368847723119,23174
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.7079477187711745,23175
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.027014965689741155,23176
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.22777811812469737,23177
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2671265777782537,23178
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23817175320116804,23179
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5592659211438149,23180
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23542241296498106,23181
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23182
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.9990531829628162,23183
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6067344283638522,23184
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1995772312162444,23185
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.8203569366154262,23186
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.9609270629682578,23187
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.1838912081625312,23188
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.2091765158181078,23189
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4437927780649625,23190
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.02663102025864646,23191
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.004955866893287748,23192
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7973633220046759,23193
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2657505594030954,23194
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.45922810896066946,23195
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.45606508436147125,23196
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.40567190972622486,23197
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2840198357217014,23198
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23199
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23200
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.50747615783941,23201
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3716879122518003,23202
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9007012271648273,23203
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23204
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.10835448480909693,23205
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.883994983874727,23206
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8664108238229529,23207
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2570562023157254,23208
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.47321546665625647,23209
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23210
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.053289150127675385,23211
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23212
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6962292808014899,23213
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23214
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23215
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23216
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3042348386719823,23217
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7138846581568941,23218
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.040359914603177456,23219
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.019930828441865778,23220
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.9163278775941581,23221
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.1002573541388847,23222
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.13579555279109629,23223
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3772385539230891,23224
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23225
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6721345760580152,23226
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23227
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.1444610240100883,23228
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0703527709026821,23229
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23230
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23231
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7273557874374091,23232
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.7314371488266624,23233
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.6031880563078448,23234
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23235
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.31167534756241366,23236
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.019016801866237075,23237
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.32512350078905,23238
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23239
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23240
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.659800157318823,23241
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23242
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.0326183881633915,23243
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.266806394692976,23244
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8053935559885577,23245
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.17618907166644932,23246
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.18158737018471593,23247
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.23751072068698706,23248
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23249
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.9507201721519232,23250
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.28436881537316366,23251
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23252
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.0391265859571286,23253
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.7342358406586572,23254
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.4660127529501915,23255
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.055466865054331724,23256
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.36361072946107015,23257
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.24672434053150938,23258
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23259
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23260
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.20011897288262848,23261
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5142853148910217,23262
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23263
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3330820314190351,23264
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.7256150519591755,23265
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.1577238479629157,23266
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.34725082577671856,23267
EG,5,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.8797642375016586,23268
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.06488911705557257,23269
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.19790977356489747,23270
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,5.663985433056951e-4,23271
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.41823827840853484,23272
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3036480375705287,23273
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.24744922365993263,23274
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5155773323820904,23275
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.33485731749096886,23276
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23277
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.0175537039153277,23278
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.3077470090077259,23279
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.031461462159641,23280
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.00309658371610567,23281
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2942262355028652,23282
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.2263832346838899,23283
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.42329129252117126,23284
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.4199518643179909,23285
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.22002006581984462,23286
EG,6,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,1,23287
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23288
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.22712949542328717,23289
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5207543674949556,23290
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.43783074341481554,23291
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.0551852785912343,23292
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.56476702502463,23293
EG,1,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-1.97,23294
EG,2,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,-0.24307780891656883,23295
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.43431571855209766,23296
EG,3,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.34085455987136815,23297
EG,4,Holzmeister2019,Holzmeister and Stefan Working Paper 2019,0.5013622616464272,23298
