bibkey,paper,task,subject,gender,choice,r,Period
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,5,0.6432038010424003,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,1,-0.37,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,7,1.472794224480167,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,5,0.7675026008207351,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,4,0.42268719523213805,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,6,0.9496317615965381,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,8,1.5241509395744652,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,4,0.5604757280601188,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,4,0.5028007405879907,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,3,0.13265110886422918,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,4,0.4107622559531592,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,3,0.06527766047511249,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,6,0.9731167109915986,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,7,1.4522639423562214,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,7,1.328559332122095,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,2,-0.09528954409062862,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,8,1.5569964269082992,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,4,0.43434592889156193,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,9,2.0742096711788327,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,3,0.2697062390903011,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,5,0.603682263912633,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,6,0.9607243318809195,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,8,1.9037347355904057,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,8,1.746789130377583,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,5,0.5987975200917571,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,4,0.40591362152015786,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,5,0.659200091776438,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,4,0.579320259471424,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,10,2.71,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,6,1.0967891294509171,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,10,2.71,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,9,2.5632785237021745,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,9,2.4611963615566492,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,1,-0.37,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,10,2.71,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,3,0.03771776381181553,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,7,1.1829889289895072,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,7,1.3479275776213036,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,8,1.6091271789511665,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,9,2.333444386040792,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,5,0.7159465753706171,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,10,2.71,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,4,0.39933435135753825,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,3,0.25326595016755166,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,9,2.28889582737349,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,5,0.7564340258482843,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,2,-0.05611733047291634,98
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,6,1.0072996923932804,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,6,1.0089571580756456,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,9,2.0353511296771467,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,3,0.11942689939402044,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,9,2.22330220291391,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,7,1.194561198367737,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,2,-0.037042752448469385,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,10,2.71,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,7,1.3010570741491392,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,5,0.6824206893425434,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,8,1.6030581821268424,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,1,-0.37,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,7,1.323891460248269,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,3,0.11974206758197398,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,1.1017449622508138,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,8,1.7669792333291843,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,6,1.1248844477348028,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,6,0.9476507112151011,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,9,2.1786134583037344,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,6,1.127954623266123,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,10,2.71,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,5,0.762650281577371,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,8,1.8557185926754027,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,2,-0.08123194079846141,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,10,2.71,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,8,1.9480277820536867,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,8,1.8657237685704604,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,6,1.0407972302520647,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,4,0.5669587601232342,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,5,0.8363419590098783,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,2,-0.30154241889715194,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,6,1.0652433695038779,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,8,1.8512385164946317,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,1,-0.37,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,2,-0.21955798499286172,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,7,1.429694034573622,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,1,-0.37,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,10,2.71,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,3,0.038146293356548996,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,4,0.4915110261249356,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,9,2.684470594469458,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,9,2.194822026873007,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,9,2.376088077882305,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,5,0.6386092141643166,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,8,1.6284833267191425,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,4,0.35563190691173074,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,6,1.031127916346304,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,9,2.458996443143114,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,2,-0.11741751523688432,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,9,2.0425480473879722,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,9,2.0615839072037487,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,8,1.5101983680203557,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,3,0.06168991095153615,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,10,2.71,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,4,0.538961287511047,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,8,1.6638682436291128,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,8,1.9289168740948661,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,8,1.5482350399717688,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,9,2.0926154196634887,99
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,6,0.8676386448554695,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,10,2.71,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,1,-0.37,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,6,1.1454702859045938,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,2,-0.10758559999987483,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,1,-0.37,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,7,1.2779277802538127,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,6,0.8924972597276791,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,9,2.0136362547706814,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,7,1.4424565172521397,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,4,0.41323126225033774,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,1,-0.37,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,9,2.0583272480778394,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,4,0.32025554968509823,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,0.8928533592959865,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,4,0.4416460950509645,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,3,0.1244981045392342,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,4,0.32083639671560377,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,3,0.04288471641018987,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,10,2.71,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,10,2.71,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,5,0.8013980697048828,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,7,1.1772737859701736,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,5,0.6979705711454153,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,4,0.4286048172158189,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,6,0.9165996949886903,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,5,0.6623317568423226,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,3,0.2648726139497012,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,5,0.6438113153725862,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,5,0.608579563437961,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,6,0.9104415330803022,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,3,0.12541444548172875,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,8,1.8095366668701172,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,8,1.5613388480851427,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,7,1.465534848519601,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,8,1.865910765188746,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,9,2.3437004986871033,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,10,2.71,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,8,1.5652020472520962,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,3,0.07090927871642635,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,6,1.0506022969726472,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,1,-0.37,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,9,2.6061456986516713,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,4,0.3968086110590957,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,0.9356711583677679,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,2,-0.189584528170526,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,4,0.5259113657125272,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,6,0.9966645617503672,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,9,2.039421069668606,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,10,2.71,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,1,-0.37,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,5,0.8267602313589304,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,5,0.7751404348388314,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,9,2.5918130745738743,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,3,0.1944867162057199,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,8,1.493011053977534,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,4,0.5815285698883235,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,6,1.059427183656953,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,2,-0.31187856297940014,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,6,0.9142034174874425,100
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,2,-0.2322763686813414,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,5,0.5910215789545327,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,10,2.71,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,7,1.4169966216618195,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,4,0.5324814476328902,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,2,-0.2424092804826796,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,6,1.0112864163937045,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,5,0.832243981724605,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,6,1.1134325357619672,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,5,0.8039765871269628,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,9,2.4028749675769356,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,4,0.46243039610330017,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,1.1308911632513627,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,8,1.63889929484576,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,8,1.7364532677643,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,10,2.71,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,8,1.7783494085166602,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,5,0.8482157926214859,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,8,1.572604954522103,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,4,0.4668025332340039,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,2,-0.05045754451304674,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,2,-0.21567924784496426,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,6,0.8957096827914938,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,4,0.5535957200522534,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,4,0.46779987078858537,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,6,0.9913552842102944,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,8,1.932019155281596,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,10,2.71,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,2,-0.07070161437615752,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,7,1.2685402509849517,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,8,1.5772284988872707,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,7,1.3541853263787924,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,10,2.71,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,2,-0.35487175703048707,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,4,0.38433686135336753,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,5,0.8105776018975303,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,6,0.9513094366760924,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,4,0.48971274592215197,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,2,-0.10764075571671128,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,7,1.4583278049342334,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,8,1.5588353164540603,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,3,0.16613502776250244,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,3,0.17341835266910496,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,1,-0.37,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,8,1.7657775831548497,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,5,0.7809511558851228,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,2,0.012209063507616524,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,4,0.32830721913604066,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,4,0.32759869860019536,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,3,0.29881450723856695,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,3,0.08961613543331623,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,3,0.15240504647372294,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,6,0.9681410250952467,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,10,2.71,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,2,-0.2613734132423997,101
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,8,1.498420254229568,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,4,0.44518435355741526,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,9,2.6615004189778118,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,8,1.8248605857649818,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,8,1.9034641537116839,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,5,0.7600663564773276,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,7,1.1800733003159984,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,5,0.8440702381823212,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,6,1.0594254383351653,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,2,-0.20646400915458796,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,3,0.1547383271320723,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,1.0997852635104208,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,9,2.2516654744930564,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,3,0.2302083230670542,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,3,0.08086607186123729,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,2,-0.05196677500382063,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,4,0.34884839380392807,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,10,2.71,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,4,0.5732234326913022,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,3,0.07547605651896447,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,8,1.7848605486052112,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,5,0.848608206314966,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,2,0.01137340601533654,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,2,-0.12438330639153716,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,4,0.47679981468012556,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,2,-0.3373282801173627,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,4,0.5692518203821965,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,4,0.46021961128572,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,8,1.909588302760385,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,4,0.48219228279078374,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,9,2.317419788064435,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,5,0.8231739790132269,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,6,1.0376483293017371,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,5,0.8158073734911159,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,3,0.18081337744602935,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,9,2.405977964680642,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,9,2.1028166437894105,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,2,-0.011983425989746999,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,2,-0.1238605106063187,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,8,1.5349654765846208,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,4,0.4949781384295784,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,2,-0.265970668271184,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,1,-0.37,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,8,1.7217963729053736,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,6,1.0219663615105672,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,4,0.42177068849792704,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,8,1.5182483294978737,102
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,10,2.71,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,6,1.004547153552994,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,2,-0.19922959448769686,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,3,0.20867498822044583,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,6,0.9372796432115137,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,3,0.287655973774381,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,6,1.0235873841447756,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,5,0.6221202834229916,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,4,0.5075584212294779,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,6,1.0891456485493107,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,6,1.057782570994459,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,10,2.71,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,4,0.44800898946356027,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,1,-0.37,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,0.8676536703947931,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,10,2.71,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,9,2.618058251431212,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,5,0.7389239834295586,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,4,0.39241546525387094,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,1,-0.37,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,6,1.1420729206874967,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,2,-0.30605857864022257,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,7,1.4146932910243049,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,7,1.4371052218880505,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,6,0.9541569722350687,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,4,0.5796209577121771,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,6,1.087023916444741,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,8,1.5112476568948476,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,1,-0.37,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,10,2.71,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,2,-0.3019528302177787,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,1,-0.37,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,6,1.1309458769625051,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,3,0.07217457469087094,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,3,0.1940346436807886,103
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,3,0.03677896184381098,103
