bibkey;paper;name;link;task;subject;age;gender;choice;r;treatment;inconsistent;soep;dosocial;dohealth;doinvest;dogamble;doethic;dorecre;doall;key;sex;metabibkey;soep_financial
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345810;NA;NA;96;24;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345811;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345812;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345813;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345814;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345815;NA;NA;72;2.5714285714285716;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345816;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345817;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345818;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345819;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345820;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345821;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345822;NA;NA;8;0.08695652173913043;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345823;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345824;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345825;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345826;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345827;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345828;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345829;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345830;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345831;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345832;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345833;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345834;NA;NA;96;24;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345835;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345836;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345837;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345838;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345839;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345840;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345841;NA;NA;52;1.0833333333333333;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345842;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345843;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345844;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345845;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345846;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345847;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345848;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345849;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345850;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345851;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345852;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345853;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345854;NA;NA;56;1.2727272727272727;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345855;NA;NA;4;0.041666666666666664;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345856;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345857;NA;NA;64;1.7777777777777777;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345858;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345859;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345860;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345861;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345862;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345863;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345864;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345865;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345866;NA;NA;100;99;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345867;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345868;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345869;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345870;NA;NA;64;1.7777777777777777;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345871;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345872;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345873;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345874;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345875;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345876;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345877;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345878;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345879;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345880;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345881;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345882;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345883;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345884;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345885;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345886;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345887;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345888;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345889;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345890;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345891;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345892;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345893;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345894;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345895;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345896;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345897;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345898;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345899;NA;NA;52;1.0833333333333333;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345900;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345901;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345902;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345903;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345904;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345905;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345906;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345907;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345908;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345909;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345910;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345911;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345912;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345913;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345914;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345915;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345916;NA;NA;0;0;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345917;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345918;NA;NA;60;1.5;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345919;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345920;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345921;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345922;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345923;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345924;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345925;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345926;NA;NA;60;1.5;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345927;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345928;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345929;NA;NA;80;4;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345930;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345931;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345932;NA;NA;40;0.6666666666666666;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345933;NA;NA;44;0.7857142857142857;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345934;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345935;NA;NA;52;1.0833333333333333;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345936;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345937;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345938;NA;NA;28;0.3888888888888889;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345939;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345940;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345941;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345942;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345943;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345944;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345945;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345946;NA;NA;48;0.9230769230769231;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345947;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345948;NA;NA;0;0;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345949;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345950;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345951;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345952;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345953;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345954;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345955;NA;NA;12;0.13636363636363635;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345956;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345957;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345958;NA;NA;20;0.25;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345959;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345960;NA;NA;32;0.47058823529411764;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345961;NA;NA;36;0.5625;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345962;NA;NA;24;0.3157894736842105;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Nielsen2019;Nielsen, JEBO 2019;;;BRET;345963;NA;NA;16;0.19047619047619047;high stakes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
