"location","partid","showup","version","sex","age","session","done","retest","chipped"
"Berlin",65061501,1,"final","female",27,"7h9ffk0p9g4544gimqf9hb1h80",1,0,1
"Berlin",65061601,1,"final","male",31,"4punmdpesi0n5blgs0k38q2j64",1,0,1
"Berlin",65061701,1,"final","female",28,"2gm2317jtdup9igafknv13toh2",1,0,1
"Berlin",65061801,1,"final","female",30,"050icg1i517t0scb6lruh970q1",1,0,0
"Berlin",65061901,1,"final","female",34,"bgn9efulh9966h5hbg7b0qcec4",1,0,1
"Berlin",65062001,1,"final","male",33,"pddpivia52p4iskq0ge4qpmdn4",1,0,1
"Berlin",65062101,1,"final","female",25,"tssdtm2epknsih7a5daslameq3",1,0,1
"Berlin",65062201,1,"final","female",26,"k78ssto6dsmtvdduthhlha04g0",1,0,0
"Berlin",65062301,1,"final","male",23,"22jfr0eqnlltbsndc24v7t0mn1",1,0,1
"Berlin",65062401,1,"final","male",26,"i6knbknbfqhteb23hbd3opubg6",1,0,1
"Berlin",65062501,1,"final","female",22,"dkc5jlrnhajbalhjmm5tb383o5",1,0,1
"Berlin",65062601,1,"final","male",25,"klckr927etgc417kltjso7gmo6",1,0,1
"Berlin",65062701,1,"final","female",27,"pqkjamkopj3moprkrhr5it3qd4",1,0,1
"Berlin",65062801,1,"final","male",29,"nod3gf82a0vjr3uj4voo9gdcn0",1,0,1
"Berlin",65062901,1,"final","female",25,"57v1lhfn6lsbhje925qn53tgj1",1,0,1
"Berlin",65063001,1,"final","female",28,"kilbbg2qjkkc3dk1s5a96t9695",1,0,1
"Berlin",65063101,1,"final","female",27,"22dvr9r7uff34848l6o30ommk7",1,0,1
"Berlin",65063201,1,"final","male",27,"h7lgtb40be7ieuer3o3sfg4sd3",1,0,1
"Berlin",65063301,1,"final","female",24,"9t4l9a9eterg8adsp2gg320sm4",1,0,1
"Berlin",65063401,1,"final","female",23,"2tgpro9bc85gs8qi9pktsa6hb0",1,0,1
"Berlin",65063501,1,"final","female",28,"b1706bevu3iu8vklsjlgqga045",1,0,1
"Berlin",65063601,1,"final","male",26,"os02nso2vndotctq9u14knaj97",1,0,0
"Berlin",65063701,1,"final","male",29,"ol911m4lbjm13c0h4lc2on6q30",1,0,1
"Berlin",65063801,1,"final","male",28,"d0slq07jt2hmnrucusdlkim0o0",1,0,1
"Berlin",65063901,1,"final","female",27,"arc7q5o2sng0l00v2nc92kmpi6",1,0,1
"Berlin",65064001,1,"final","female",26,"1feman79cbv3frof26mcmlbue7",1,0,1
"Berlin",65064101,1,"final","female",27,"i28pn91c1i3rpsda0efa4ahua4",1,0,1
"Berlin",65064201,1,"final","male",28,"3esk2vsrd2344jf9tjrfvlva36",1,0,1
"Berlin",65064301,1,"final","female",27,"abkiblhdlsqh05a5fl0lgmd067",1,0,1
"Berlin",65064401,1,"final","female",27,"33vfgu1goq4ug5c1ogp4omg120",1,0,0
"Berlin",65064501,1,"final","female",23,"d6vhi7cc7p1ubbrmfrj2gt68f3",1,0,1
"Berlin",65064601,1,"final","male",29,"red9m1t6gjj1ukofhh5a54akf7",1,0,0
"Berlin",65064701,1,"final","female",31,"dlcjce1pa3el49bhqf89a9jun5",1,0,1
"Berlin",65064801,1,"final","female",32,"g971uaukvbujf31k2cole64fn7",1,0,1
"Berlin",65064901,1,"final","female",25,"h4otnasockfu1oib9vrorelpn3",1,0,1
"Berlin",65065001,1,"final","female",23,"fisse0jbp22i4gqems4obs8hf7",1,0,1
"Berlin",65065101,1,"final","male",26,"3fqlrof6n8ep7nt2vggai7ird3",1,0,1
"Berlin",65065201,1,"final","male",28,"qqcut1ictugh3puqf83npka5i0",1,0,0
"Berlin",65065301,1,"final","female",25,"qeb780p3png6bqae7rhietfm90",1,0,1
"Berlin",65065401,1,"final","female",28,"3o3ju657iej9j8i331b1li01a3",1,0,1
"Berlin",65065501,1,"final","male",25,"n0v2oog457nvdsfesgao4oufo1",1,0,1
"Berlin",65065601,1,"final","female",30,"m3u8o16lj7legche3rp2mbro61",1,0,1
"Berlin",65065701,1,"final","female",27,"6nkt1ap7a18gauch4tdq288sf3",1,0,0
"Berlin",65065801,1,"final","female",30,"dsg47cq7lcaggm6cgpmbj40t83",1,0,1
"Berlin",65065901,1,"final","male",28,"eqcg9vds7mm39m3b9bfucberj4",1,0,1
"Berlin",65066001,1,"final","female",28,"nugmo1apcpr9gpui7ts5shbut1",1,0,1
"Berlin",65066101,1,"final","male",24,"1tqvsu5vi8ab4ssanh50t5acj4",1,0,0
"Berlin",65066201,1,"final","female",29,"htg8joa2f814vqqbq2f5dldto4",1,0,1
"Berlin",65066301,1,"final","male",28,"ql16d9qpjagiib6oi5dhf70r65",1,0,1
"Berlin",65066401,1,"final","female",26,"5s80ipq753nocmg9i2tuj96m14",1,0,0
"Berlin",65066501,1,"final","female",21,"bp93lm72pgfi9fkogrvvpguap2",1,0,1
"Berlin",65066601,1,"final","male",24,"j0cg408nba10u7u1dorjt2pnh7",1,0,1
"Berlin",65066701,1,"final","female",29,"3i7fues54lc946vcf3so511ap2",1,0,1
"Berlin",65066801,1,"final","female",34,"vcbmfnnofn7ja3gssi5m118u67",1,0,0
"Berlin",65066901,1,"final","female",31,"bri87co6c2lrjfe6h9ktod37v2",1,0,1
"Berlin",65067001,1,"final","female",33,"90e0g57iv9c2kr9d87hgj6l261",1,0,1
"Berlin",65067101,1,"final","female",26,"l5lkuv1s0qlmnk89viie48m7f6",1,0,1
"Berlin",65067201,1,"final","female",25,"jvb91dp6uu5khbapo0iv0k5vh0",1,0,1
"Berlin",65067301,1,"final","female",21,"pbr2dd9tqh67d0bephraalu756",1,0,1
"Berlin",65067401,1,"final","female",20,"1rfti0cd35lkusfacqjcld1he2",1,0,1
"Berlin",65067501,1,"final","female",24,"svs65gr7beqf1vulta5msvu5c3",1,0,1
"Berlin",65067601,1,"final","female",27,"8iqenrnec72suumblqc154c903",1,0,1
"Berlin",65067701,1,"final","female",26,"gmisjr82lp3tt2c9a5e8b18ge4",1,0,1
"Berlin",65067801,1,"final","female",21,"d94nhb7f9om2rs3irv5bv23ma7",1,0,1
"Berlin",65067901,1,"final","female",25,"5t08gehq22h7g2e8ls2c69lv80",1,0,1
"Berlin",65068001,1,"final","male",25,"6gpqrragcglgnj50k5i7254112",1,0,1
"Berlin",65068101,1,"final","female",24,"mgbuhjighj0ol8527atfksgmj0",1,0,1
"Berlin",65068201,1,"final","male",29,"7i5dsa0ijch7djhjk03dhbjq13",1,0,0
"Berlin",65068301,1,"final","female",27,"fo7qon3ce6hebh4nlnpsl4gki3",1,0,1
"Berlin",65068401,1,"final","male",25,"q3kvu4vnptv2m0vvqpb10momm6",1,0,1
"Berlin",65068501,1,"final","male",24,"0gnfc5q7ir9rn8jjv17kgr84q3",1,0,0
"Berlin",65068601,1,"final","male",22,"7lgjct61rr7q9sl3ugsg8ti1k3",1,0,1
"Berlin",65068701,1,"final","male",22,"rp1lahn9b9n22q3gm99ejf1o11",1,0,1
"Berlin",65068801,1,"final","male",26,"gkar53gr1dhafeokmpkttbscu5",1,0,1
"Berlin",65068901,1,"final","female",22,"44gv0c03emonto156kermgjgq0",1,0,0
"Berlin",65069001,1,"final","female",27,"ti8aft5rvnuanoi01ut0vinsf1",1,0,1
"Berlin",65069101,1,"final","female",31,"cqjod8evq8nc7ulrgjg7jfbt77",1,0,1
"Berlin",65069201,1,"final","female",21,"bk5lq1ifkit6oqhd2bdb2omcq1",1,0,1
"Berlin",65069301,1,"final","female",27,"68m26rukic8kvelibqev11hi33",1,0,1
"Berlin",65069401,1,"final","female",27,"383vt1r3g70kd6i42hffurk116",1,0,0
"Berlin",65069501,1,"final","female",22,"0jf597hdhiaisielcq79lo1qe6",1,0,1
"Berlin",65069601,1,"final","female",30,"lfv7cqpujtna704vuv8adkhk14",1,0,1
"Berlin",65069701,1,"final","female",27,"ues741ldrmdaeans13rll4mu80",1,0,1
"Berlin",65069801,1,"final","male",25,"0p9cokhrrff9v3mmd7sae48o60",1,0,1
"Berlin",65069901,1,"final","male",28,"6q9ajku15as16l04jbevk2vkg1",1,0,1
"Berlin",65070001,1,"final","male",25,"55si9iqh4sq8sedfuc2v5t8i04",1,0,1
"Berlin",65070101,1,"final","male",25,"vqa1oa4pn7lbj0c7um0m5duqb0",1,0,1
"Berlin",65070201,1,"final","female",25,"dkvvo51d8kn9kt406u1p083dd2",1,0,0
"Berlin",65070301,1,"final","female",33,"v3di5uqra8o9do9km55h7pauo2",1,0,1
"Berlin",65070401,1,"final","female",25,"0l96na7psnacpdg5kjb9val4b3",1,0,0
"Berlin",65070501,1,"final","female",29,"i1m20bsto49obvedcfotcu3d03",1,0,1
"Berlin",65070601,1,"final","female",26,"4t7suen9fjlif2n7cd5k5h7ob2",1,0,1
"Berlin",65070701,1,"final","male",27,"9dk2g3rhoqf578k5toabbqdvj7",1,0,1
"Berlin",65070801,1,"final","male",27,"47ncf2r5liv40bb01q40r03ta2",1,0,1
"Berlin",65070901,1,"final","male",29,"pgmajcnmlto82brimkangu8527",1,0,1
"Berlin",65071001,1,"final","female",27,"i77qg5kdr8d3fgbu4l1aao2bb0",1,0,1
"Berlin",65071101,1,"final","male",27,"umh0ajk9940fschglfkj7n8ee1",1,0,0
"Berlin",65071201,1,"final","female",24,"s36t39jnp9uujc5bkjf6rbl9m2",1,0,1
"Berlin",65071301,1,"final","male",29,"rfufsmjivokd1o12pbbls4o506",1,0,1
"Berlin",65071401,1,"final","male",24,"92p8s7950ttk76hl95c4kf2pu0",1,0,1
"Berlin",65071501,1,"final","male",24,"20c16psud83fr2rp7ekep0nqq7",1,0,1
"Berlin",65071601,1,"final","female",27,"knb7ovj66kq89q6a2bj2ckbio6",1,0,1
"Berlin",65071701,1,"final","male",26,"kkedmbhn224fccvao56r85g0g4",1,0,1
"Berlin",65071801,1,"final","female",26,"7b4d6bho3lqissrgsuh7opjlv5",1,0,1
"Berlin",65071901,1,"final","female",26,"sf40i85ua1hhclegsike7dqdi4",1,0,1
"Berlin",65072001,1,"final","female",24,"cgvlfk1g4gb04g9ofeldn7e3a5",1,0,1
"Berlin",65072101,1,"final","female",30,"s9ino0lcli73oihuloesnlpq10",1,0,1
"Berlin",65072201,1,"final","female",21,"lcko7dlju1okf5nec6tnpd7ao5",1,0,1
"Berlin",65072301,1,"final","male",29,"05k6951623cinblj6d3tltf802",1,0,1
"Berlin",65072401,1,"final","female",26,"p5lc5da2clojipaumjjnn0ok81",1,0,1
"Berlin",65072501,1,"final","female",27,"2nqo76hcq2olm8h9r7ec25coo0",1,0,0
"Berlin",65072601,1,"final","female",27,"jm45otm2vsckk4upugd69a4nb6",1,0,1
"Berlin",65072701,1,"final","female",28,"ko9vuve8t3mp03t3vi09av9vl7",1,0,1
"Berlin",65072801,1,"final","female",22,"g2e4j1nv58lgaugjit5g2e3380",1,0,1
"Berlin",65072901,1,"final","male",25,"ghhvclul541818qivhj32oedk6",1,0,1
"Berlin",65073001,1,"final","female",23,"bg7vfo0auobs0evdi4u9fcanf3",1,0,1
"Berlin",65073101,1,"final","female",23,"nj6jjf2gp8gatb03tb3f5goth5",1,0,0
"Berlin",65073201,1,"final","female",28,"jpc462f5n4eqt42sdqod684k04",1,0,1
"Berlin",65073301,1,"final","male",21,"mihsuet7734rov8st7lqirb6c2",1,0,1
"Berlin",65073401,1,"final","female",23,"fec3h0c3r6691elfjtfce26ae3",1,0,1
"Berlin",65073501,1,"final","male",30,"tfh92ua46fn13vphphgpe38es1",1,0,0
"Berlin",65073601,1,"final","female",23,"t2ja4ijo4ga02tdpgjgijlom60",1,0,1
"Berlin",65073701,1,"final","female",24,"adn4fc3dpvo3b9dd0s06a5dpc1",1,0,1
"Berlin",65073801,1,"final","female",25,"10ltmlbpaqr0ee5o500e3h6dn7",1,0,1
"Berlin",65073901,1,"final","female",25,"48s2lea8bg6juv6d9e9tg06au5",1,0,1
"Berlin",65074001,1,"final","female",25,"kr218ddvh42b0bjl1ed2lmm3m1",1,0,0
"Berlin",65074101,1,"final","female",27,"su7h682tmrslfpdik3vqihcua1",1,0,1
"Berlin",65074201,1,"final","male",26,"g206jfrrhsfkfs1j4fb7471b54",1,0,1
"Berlin",65074301,1,"final","female",27,"e7t0k877joes5vn8efbodaul26",1,0,1
"Berlin",65074401,1,"final","female",26,"k7b81bedgk5bvkgcu368kfgkb2",1,0,1
"Berlin",65074501,1,"final","male",26,"j2oo1kkuo2vsgbgaickgeagp65",1,0,1
"Berlin",65074601,1,"final","male",26,"vn3uqqq1nn30lkjas8p23d3u90",1,0,1
"Berlin",65074701,1,"final","female",22,"l0jbvi8hngllrske0b5h2k4gs6",1,0,1
"Berlin",65074801,1,"final","female",25,"amh7f4m6qdq9opv6g35l2dasj5",1,0,1
"Berlin",65074901,1,"final","male",25,"kk1p65hknoqq2kslbtvdll3861",1,0,0
"Berlin",65075001,1,"final","female",24,"2csbrfo0pladp475m0h703k7u2",1,0,1
"Berlin",65075101,1,"final","male",27,"3votfq57m79mcmgptkod9umj96",1,0,1
"Berlin",65075201,1,"final","male",22,"spah4v7ae02hqvf42d5jsab085",1,0,0
"Berlin",65075301,1,"final","female",28,"nhb7tel5bgikangiajihii9am2",1,0,0
"Berlin",65075401,1,"final","female",27,"virunajj048ji8j6j88c283l91",1,0,1
"Berlin",65075501,1,"final","female",22,"84vhq2ph474s5u8ddjaaeqftn6",1,0,1
"Berlin",65075601,1,"final","female",22,"2ougedtek1ffmufobquc34eda5",1,0,1
"Berlin",65075701,1,"final","male",27,"4dl4v2nniktbr08kc3prrgdca3",1,0,1
"Berlin",65075801,1,"final","male",25,"vrh3ld4pe63814k5v4p9su3nk4",1,0,1
"Berlin",65075901,1,"final","male",26,"6clbe6umtpjckhdj1qnv702432",1,0,1
"Berlin",65076001,1,"final","female",26,"krnkjv3dmrk7181prtpuef9ip4",1,0,1
"Berlin",65076101,1,"final","male",28,"vh38kebhlot219njt4dbramm86",1,0,1
"Berlin",65076201,1,"final","female",26,"c8qv9tsh0f8630aqvm92f2k0g6",1,0,1
"Berlin",65076301,1,"final","female",26,"3kt1a1ap6h69pi0a67rlpnh8r3",1,0,0
"Berlin",65076401,1,"final","male",25,"2fsdd8vsb62mme313reanleaq3",1,0,0
"Berlin",65076501,1,"final","female",26,"jqid0d5dgpeje3f6ksvm26rtr1",1,0,1
"Berlin",65076601,1,"final","female",26,"ms3sghc0f15cmj1s1efi66p8s3",1,0,1
"Berlin",65076701,1,"final","male",27,"0idcpkis7fjt7ugrnta5ph4kr7",1,0,1
"Berlin",65076801,1,"final","female",25,"b56jb88hbjb5hcan73t3rgelv6",1,0,1
"Berlin",65076901,1,"final","male",28,"ob73bpjfq65eh4vr060ggmd443",1,0,1
"Berlin",65077001,1,"final","female",30,"j5bmgqemnai4l76ct9f54sh653",1,0,1
"Berlin",65077101,1,"final","female",23,"dlh5s82mmn18qmqdlh0m52jhr7",1,0,1
"Berlin",65077201,1,"final","male",29,"evuo841aentoge6m0nnf13lg91",1,0,1
"Berlin",65077301,1,"final","female",23,"upr254e53vv6ooge9cks549lo6",1,0,1
"Berlin",65077401,1,"final","male",29,"k3sdv31i37lirtu64rrhnrn2i6",1,0,1
"Berlin",65077501,1,"final","male",22,"0jqeug5bd4mlu18tu2ct664531",1,0,0
"Berlin",65077601,1,"final","male",34,"32fb6u6ptsnj0ucf52v9mipq11",1,0,1
"Berlin",65077701,1,"final","male",32,"j6ig2vnu1tl7b39b89o5aj4fj1",1,0,1
"Berlin",65077801,1,"final","male",24,"dijd5mcr098uaf3e8fpefp31b4",1,0,1
"Berlin",65077901,1,"final","female",28,"ii7tk0u39sr0r6i85j0cqtint5",1,0,1
"Berlin",65078001,1,"final","female",30,"0mtbe0q8m986rrecpdl8h00ep0",1,0,0
"Berlin",65078101,1,"final","female",25,"d7k1ca267vggoha3cj333tneh5",1,0,1
"Berlin",65078201,1,"final","male",23,"9fdk9v2n6lsk80n4j9thp301f5",1,0,1
"Berlin",65078301,1,"final","female",23,"i22la7et2iqacfb4f4qruachh6",1,0,1
"Berlin",65078401,1,"final","male",22,"ilsq7ts153mb4j0vtb48hbnsv1",1,0,0
"Berlin",65078501,1,"final","female",28,"01memv8q8ioj2f9dkmafbto591",1,0,1
"Berlin",65078601,1,"final","female",21,"7c928b2bs4ti2mdtrh1en5pj81",1,0,1
"Berlin",65078701,1,"final","female",27,"q80f2ekn9cn2soolqjlhoo3si0",1,0,1
"Berlin",65078801,1,"final","female",29,"ql07eb1e20se0f8qnrpapdvru1",1,0,1
"Berlin",65078901,1,"final","female",24,"pu3uhr6opku3a2k0i0j16nq4r1",1,0,1
"Berlin",65079001,1,"final","female",28,"e7jjp37n6btrech5f57rtovmc6",1,0,1
"Berlin",65079101,1,"final","female",21,"2usegpa13m412k2mtnmh9nd9g4",1,0,1
"Berlin",65079201,1,"final","male",33,"vf151s3ghfmriqargoqk7fhpv4",1,0,1
"Berlin",65079301,1,"final","female",25,"b5u03vpa45pm2af6m88vlr0d07",1,0,1
"Berlin",65079401,1,"final","male",25,"j5fd3hp154omqms7hntg6bab21",1,0,1
"Berlin",65079501,1,"final","male",26,"2dig4cu8db91pa8sg7mjs3ju46",1,0,1
"Berlin",65079601,1,"final","female",25,"vbtclt19evikcdih090tn3rqc7",1,0,1
"Basel",68000201,1,"final","female",21,"fchcq0agort03hecumlk74um95",1,0,1
"Basel",68000301,1,"final","male",23,"b7bqckn7diiri3i2d9jerppsu1",1,0,0
"Basel",68000401,1,"final","male",21,"vbq4suvoeisqaaeouedot53rp3",1,0,1
"Basel",68000601,1,"final","female",23,"ttomnh1ldr3vum1lf5315ohoa0",1,0,1
"Basel",68000801,1,"final","male",21,"thsetffm37o92ijngpr4k5aga6",1,0,1
"Basel",68000901,1,"final","female",24,"o3b7ikksccif5e8htrugpkk7i7",1,0,1
"Basel",68001001,1,"final","female",20,"7ib9rrcfdo6ol8ft7qmh08up53",1,0,1
"Basel",68001101,1,"final","female",24,"8qlmikbtso8stp69f3t5l72ar3",1,0,0
"Basel",68001201,1,"final","female",25,"nk7b1imkbo3aamdmckkq9pb697",1,0,1
"Basel",68001301,1,"final","female",21,"hgrhifjnnmti18rse6tsoktgo4",1,0,0
"Basel",68001401,1,"final","female",27,"v7idmhs8fobejf8vs617l2cck4",1,0,1
"Basel",68001501,1,"final","male",24,"3oja15hf4cbrd58nu333bs42t6",1,0,1
"Basel",68001601,1,"final","male",20,"23kvar9qqq1rbsvrv0o23o82f6",1,0,1
"Basel",68001701,1,"final","female",22,"v2n235ldio7mcv9nqrf699al87",1,0,1
"Basel",68001901,1,"final","female",21,"t7utmg59fb59kgrqfvu8c9dgi3",1,0,1
"Basel",68002001,1,"final","female",21,"atopcsq6lqli7vrrrkql153fg6",1,0,1
"Basel",68002101,1,"final","male",21,"13fd006asb03ljd4nl764pm0a7",1,0,1
"Basel",68002201,1,"final","female",23,"la8tsroqns4c3o00db9jgmfns1",1,0,0
"Basel",68002301,1,"final","male",21,"00n616ala3ja3em096ok51s6m4",1,0,1
"Basel",68002401,1,"final","female",22,"tt9oprrmlp5q3ovqmct3tmiks4",1,0,1
"Basel",68002501,1,"final","female",27,"g027o59v5uljbcadoqv4bj5ph3",1,0,1
"Basel",68002601,1,"final","female",22,"pbegat52cah9sqi6b1b2kiccu2",1,0,1
"Basel",68002701,1,"final","female",22,"eue1k7n2bq6mhguue35mrqe560",1,0,1
"Basel",68002801,1,"final","female",21,"l4fjc110tn3l0vd5ovubu3okh1",1,0,1
"Basel",68002901,1,"final","female",22,"imfpocrb2bv9jlf4pamh5cls71",1,0,1
"Basel",68003101,1,"final","male",21,"f1ovli9hoc7e06fpuj0gl9ehj4",1,0,1
"Basel",68003301,1,"final","male",27,"jfmg94tu3dj40j1jc3j669cmj3",1,0,1
"Basel",68003401,1,"final","female",20,"lnojl65hjnvngdvmh5su9ej0f4",1,0,1
"Basel",68003501,1,"final","female",21,"n2fgg5i5o78u2lk2nb9i821ut6",1,0,1
"Basel",68003701,1,"final","male",24,"04b9unlc2te09blbg7thgvntu1",1,0,1
"Basel",68003801,1,"final","female",20,"551ldf0drj9bjui06hniajj0t6",1,0,1
"Basel",68003901,1,"final","male",27,"6vsq8f93tdbv0r5pn19l5vl4a1",1,0,1
"Basel",68004001,1,"final","male",23,"dbejl9nrt011jb0kcud958ca70",1,0,1
"Basel",68004101,1,"final","female",22,"5iqn0pgnt57b7n3ovk6ecj2lj1",1,0,1
"Basel",68004201,1,"final","male",35,"for2tuln99525b04ou6a2i8kn2",1,0,1
"Basel",68004301,1,"final","female",22,"5s6v3i1ms2nlthek4va9ipr524",1,0,0
"Basel",68004401,1,"final","female",21,"1mj9lv2ge9lfm4flfctn8lc162",1,0,1
"Basel",68004501,1,"final","male",24,"4suc1jl2q0gtdqkmvsd6te7lh5",1,0,1
"Basel",68004601,1,"final","female",26,"c8cv154qjn4ueqrtqq6k8qd5a0",1,0,1
"Basel",68004701,1,"final","male",29,"b0ddceivbvdm60lnsdkm8c6r93",1,0,1
"Basel",68004801,1,"final","female",23,"s8i7eou1bfd6uro4r8v5qgfi01",1,0,1
"Basel",68004901,1,"final","male",25,"hsv4lo9sgh6u0btktuvt0mp1m1",1,0,1
"Basel",68005001,1,"final","female",23,"535kl2fo71goostja2job7asb4",1,0,1
"Basel",68005201,1,"final","male",23,"pi75tqafjsb7rie3okkh8uf2s4",1,0,1
"Basel",68005301,1,"final","male",33,"f4teno5iksmsuotvob0kpr9u33",1,0,1
"Basel",68005401,1,"final","female",23,"nmg3gb90bp8qgfnffdi2dtbto5",1,0,0
"Basel",68005501,1,"final","female",21,"o83nsbt13ogga8ufhsrjbfsrk4",1,0,1
"Basel",68005601,1,"final","female",24,"b093bho0eu9rfp1rjb1cek53u5",1,0,0
"Basel",68005701,1,"final","female",23,"602aq156dkc31rc5o2lqir6g76",1,0,0
"Basel",68005801,1,"final","male",23,"21oc3uhuuo6i7dgoiabgl4uph0",1,0,1
"Basel",68005901,1,"final","female",26,"7et50gkv3bgnn2gme9s85as650",1,0,1
"Basel",68006001,1,"final","male",21,"nrmt4cthggt04fgb8j6oh35nj2",1,0,1
"Basel",68006101,1,"final","female",25,"tnjphib94l4oiiakkcafsohlh7",1,0,0
"Basel",68006201,1,"final","male",26,"82r765ncbafs52sl8bipkt6eh6",1,0,0
"Basel",68006301,1,"final","female",24,"b136a8013jk61lj0790uc5bke5",1,0,1
"Basel",68006401,1,"final","male",26,"4k7qdoou9esos9rvp7og1f25m3",1,0,1
"Basel",68006501,1,"final","female",32,"074i609d8qd098iggrsteger50",1,0,1
"Basel",68006601,1,"final","male",31,"pde586qcg7h53sog9vve4u0m97",1,0,1
"Basel",68006901,1,"final","female",22,"pbir4qtn3t2vnib58oujcoi655",1,0,0
"Basel",68007001,1,"final","male",25,"j2q0mef8t5mcubpuptrt4l7gm4",1,0,1
"Basel",68007101,1,"final","female",20,"p2k03vg5l8tp1o3lfisnjp8am0",1,0,0
"Basel",68007201,1,"final","female",22,"9a3h6ubtroco6knbio6294dep7",1,0,1
"Basel",68007301,1,"final","female",20,"064m9nim8t2hs57cuicta81mb2",1,0,0
"Basel",68007401,1,"final","male",23,"fcobaud42kk3438ihrhdeg71t6",1,0,0
"Basel",68007501,1,"final","male",21,"cprqu5pp0ia1pbc5nopta3sac2",1,0,1
"Basel",68007701,1,"final","male",23,"qtcn8mjcm3tjs3r3iravi5l4b4",1,0,1
"Basel",68007801,1,"final","female",25,"42qjn08ausfaoeehm4sq6l8f83",1,0,1
"Basel",68007901,1,"final","female",35,"9cnqolqmte6tib33t58s3mnl17",1,0,0
"Basel",68008001,1,"final","female",31,"chj3n2j7vgbpbqktm4epfiqfj2",1,0,1
"Basel",68008201,1,"final","female",32,"6e6q15qi4ijjm6r5kqouakj2t2",1,0,1
"Basel",68008401,1,"final","female",26,"347vg11ij9meuft3a4gbu4aql4",1,0,1
"Basel",68008601,1,"final","female",22,"4esnc11coq0aimc8ivqifbdl13",1,0,1
"Basel",68008701,1,"final","female",24,"2khqpndrgkhu3fdtm99g7pu1n6",1,0,1
"Basel",68008801,1,"final","female",23,"9vbokmv69er2icveiht7898ab0",1,0,1
"Basel",68008901,1,"final","female",22,"qlac0mjvd9nn368tpkfv31h9k5",1,0,0
"Basel",68009001,1,"final","female",30,"og6tah5nf2l622hdr5o0uofhp4",1,0,1
"Basel",68009101,1,"final","male",24,"a7u3in6k761q0kbe4alrhmct46",1,0,1
"Basel",68009201,1,"final","female",24,"353jq7dm7el09f8atfkojpcau5",1,0,0
"Basel",68009401,1,"final","female",20,"t9cqbrh7clj9qme3923icv0pd1",1,0,1
"Basel",68009501,1,"final","female",21,"oah43il1dpt3a27ri1q6s80374",1,0,1
"Basel",68009601,1,"final","female",28,"u144quu3e65k3rfbb73t459ut2",1,0,1
"Basel",68009701,1,"final","female",20,"nigf04ptpk51l6l4vqfc7ncrr5",1,0,1
"Basel",68009801,1,"final","male",21,"3qlsfro33e70n1edfd4kls1df7",1,0,0
"Basel",68009901,1,"final","female",23,"3kgc6use39fa85fbhd0bm5hsb0",1,0,1
"Basel",68010001,1,"final","female",21,"mkuqshetrqn1tfaeigirvkiei4",1,0,1
"Basel",68010101,1,"final","female",22,"suq0iggvhcplfj2pnqte9ljj06",1,0,0
"Basel",68010201,1,"final","female",21,"o6jfm53sjlojpen778d607u0m4",1,0,1
"Basel",68010301,1,"final","female",20,"ln28eqfp4juhc5dniiib0fnu92",1,0,0
"Basel",68010401,1,"final","female",22,"88ufj2kqn8solermkogn7ghb67",1,0,1
"Basel",68010501,1,"final","male",22,"gvrf1drfsd1bkdeh8vvs5v0ip3",1,0,1
"Basel",68010601,1,"final","male",27,"05dfqj2fhe372fr9kb9pv999q6",1,0,1
"Basel",68010701,1,"final","female",25,"8c6dk0d93qgc8aof3phvdfbp87",1,0,1
"Basel",68010801,1,"final","female",21,"2h4bv9t5vde8gebtv28muk5tj6",1,0,1
"Basel",68010901,1,"final","female",22,"5li55vhli131m827pai9dqbkd0",1,0,1
"Basel",68011001,1,"final","female",22,"rmn43p3lsglc5tf4fk47bspe96",1,0,1
"Basel",68011101,1,"final","male",25,"soakt1ncc3meo7hckta3lug837",1,0,1
"Basel",68011201,1,"final","male",22,"02ivi5qphmhodt3ns9h5mkgcd1",1,0,0
"Basel",68011301,1,"final","male",23,"uu3psph4ii7j95dgd65bkotb32",1,0,1
"Basel",68011401,1,"final","female",21,"10u5qmjhmfstmmet7noj3d2aq7",1,0,1
"Basel",68011501,1,"final","male",20,"9fi7qcossmc64n7pqqir8flqs2",1,0,1
"Basel",68011601,1,"final","female",22,"v0ic6tvks3s5cptpelogbve5a6",1,0,1
"Basel",68011701,1,"final","male",21,"hc02mcd7j5rjvv1u4e19l6rht4",1,0,1
"Basel",68011801,1,"final","male",26,"khr0ncsopbaa86vgl5k0kobt97",1,0,0
"Basel",68011901,1,"final","male",25,"jujvbgvfldtp6j6dbvn0rill92",1,0,1
"Basel",68012101,1,"final","male",25,"km0clm6a5ta131tki9fgmgjbk1",1,0,1
"Basel",68012201,1,"final","male",20,"1tk18j88qrdhd5rmp0ljlb8v31",1,0,1
"Basel",68012301,1,"final","male",20,"laoc707h4q2pc40vlugiei5an6",1,0,1
"Basel",68012401,1,"final","female",20,"99smrh5a62et8nu8ia87vajb45",1,0,1
"Basel",68012501,1,"final","female",20,"h6ch46f8smach8m6flp171vqs3",1,0,1
"Basel",68012601,1,"final","male",25,"bkshm15mmo9meqc5b6917k33l2",1,0,1
"Basel",68012701,1,"final","male",20,"oqdkru9m9pimtmqllk5pq6ote7",1,0,1
"Basel",68012901,1,"final","male",21,"3c04boafbei4o52uap56rbhuh3",1,0,1
"Basel",68013001,1,"final","female",21,"etj8bg7kq33hn3ordv8msfcim1",1,0,1
