bibkey,paper,task,subject,age,gender,choice,r
Charness2019,Charness et al 2019,EG,889233,65,1,6,1
Charness2019,Charness et al 2019,EG,889691,66,0,4,0.3361558177601546
Charness2019,Charness et al 2019,EG,890368,35,0,5,0.7828909218078479
Charness2019,Charness et al 2019,EG,891442,69,0,2,-0.5395687101571822
Charness2019,Charness et al 2019,EG,891531,48,1,3,0.2545583776291459
Charness2019,Charness et al 2019,EG,891650,27,1,5,0.5316699732793495
Charness2019,Charness et al 2019,EG,891870,24,1,5,0.9842032165033743
Charness2019,Charness et al 2019,EG,892434,28,0,1,-2.45
Charness2019,Charness et al 2019,EG,893371,19,1,1,-2.45
Charness2019,Charness et al 2019,EG,893432,59,1,1,-2.45
Charness2019,Charness et al 2019,EG,894387,44,1,3,0.20211101429071274
Charness2019,Charness et al 2019,EG,894409,53,1,1,-2.45
Charness2019,Charness et al 2019,EG,894604,41,1,1,-2.45
Charness2019,Charness et al 2019,EG,894622,55,1,6,1
Charness2019,Charness et al 2019,EG,895266,66,1,1,-2.45
Charness2019,Charness et al 2019,EG,895346,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,895526,48,0,2,-2.169053751297761
Charness2019,Charness et al 2019,EG,895697,69,0,2,-1.5611422428744848
Charness2019,Charness et al 2019,EG,896560,34,0,5,0.6589405748527497
Charness2019,Charness et al 2019,EG,897625,62,0,1,-2.45
Charness2019,Charness et al 2019,EG,898056,62,0,1,-2.45
Charness2019,Charness et al 2019,EG,898330,66,1,1,-2.45
Charness2019,Charness et al 2019,EG,898367,61,0,3,-0.1496150668268092
Charness2019,Charness et al 2019,EG,898416,60,1,2,-1.7886734099080788
Charness2019,Charness et al 2019,EG,898547,50,0,1,-2.45
Charness2019,Charness et al 2019,EG,898596,22,0,3,-0.1298694094317034
Charness2019,Charness et al 2019,EG,898797,18,1,1,-2.45
Charness2019,Charness et al 2019,EG,898889,34,1,1,-2.45
Charness2019,Charness et al 2019,EG,899188,65,0,4,0.4318096229596995
Charness2019,Charness et al 2019,EG,899322,50,1,1,-2.45
